CustomerID,TransactionDate,Amount
99,2023-01-16,849.76
99,2022-09-17,760.69
99,2023-04-19,956.85
99,2023-06-06,914.97
99,2023-09-10,347.08
99,2022-08-09,307.4
100,2022-03-30,712.42
100,2023-09-02,814.5
100,2022-07-25,64.96
100,2023-08-14,982.93
100,2023-03-06,923.89
100,2021-11-11,886.92
100,2022-04-05,583.58
100,2021-12-25,912.01
100,2022-12-17,753.58
101,2021-12-17,841.22
101,2022-09-24,763.34
101,2023-02-11,85.48
101,2022-11-17,421.89
101,2022-08-12,698.15
101,2023-01-27,119.29
101,2023-08-04,267.37
101,2023-02-26,256.96
101,2022-07-09,747.56
101,2022-09-21,282.61
101,2022-04-07,196.87
101,2023-05-14,330.73
102,2022-08-13,255.08
102,2022-08-23,477.75
102,2023-09-06,676.91
102,2022-06-06,201.16
102,2023-10-01,171.61
102,2023-01-22,522.91
102,2022-05-31,223.36
102,2021-11-23,230.27
102,2022-02-17,920.96
102,2023-02-14,745.79
102,2022-12-26,975.1
102,2023-04-06,997.15
102,2022-11-28,984.72
102,2023-05-01,985.47
102,2023-10-08,352.15
102,2023-05-22,242.7
102,2022-04-30,749.32
102,2023-05-27,593.93
102,2023-08-22,348.84
102,2022-12-30,403.89
102,2021-12-06,899.73
102,2023-09-21,546.71
102,2022-04-25,282.01
102,2023-02-17,689.44
102,2022-08-18,704.85
102,2023-07-26,472.9
102,2022-02-21,116.0
102,2022-01-10,751.52
103,2022-02-18,172.59
103,2023-08-10,226.58
103,2023-04-10,534.84
103,2022-01-13,895.36
103,2022-01-24,475.34
103,2022-08-22,60.18
103,2022-07-24,27.55
103,2023-09-09,780.52
103,2023-10-20,78.24
103,2023-07-07,837.41
103,2023-01-28,721.0
103,2023-02-23,947.11
103,2023-02-16,654.07
103,2023-03-14,796.58
103,2022-12-10,37.66
103,2022-09-08,998.08
103,2023-03-19,851.3
103,2023-02-08,166.91
103,2023-08-30,876.69
103,2023-02-16,740.37
103,2022-11-12,642.79
103,2023-01-05,993.77
103,2022-09-13,783.14
103,2022-05-28,685.42
103,2023-07-18,491.14
103,2023-11-07,593.13
103,2023-05-16,998.0
103,2022-08-25,710.42
103,2023-08-31,987.67
104,2023-01-06,86.66
104,2023-03-23,426.78
104,2022-09-04,168.01
104,2023-04-26,375.25
104,2022-07-21,232.33
104,2022-07-03,389.82
104,2022-10-20,124.19
104,2022-01-28,310.74
104,2022-06-24,346.72
104,2023-08-24,595.42
104,2023-08-26,446.91
104,2023-09-09,770.58
104,2023-08-05,616.77
104,2023-05-14,171.01
104,2023-03-12,994.87
104,2022-02-16,708.98
104,2022-10-28,888.42
104,2021-11-13,274.89
104,2022-12-08,262.98
104,2022-10-18,398.25
104,2023-03-30,619.46
104,2023-11-06,858.92
104,2023-09-18,621.71
104,2022-02-05,243.61
104,2023-09-03,46.07
104,2022-01-20,108.55
104,2022-04-21,376.46
104,2023-10-06,184.77
104,2023-11-09,561.31
104,2022-01-26,523.68
104,2022-04-09,963.43
104,2022-11-04,593.72
104,2022-12-05,979.55
105,2022-03-30,986.97
105,2022-11-13,617.9
105,2022-12-28,143.2
105,2023-04-23,28.4
105,2021-12-20,497.9
105,2022-05-09,935.47
105,2023-02-10,692.92
105,2022-09-07,477.35
105,2023-08-01,817.79
105,2022-04-12,84.78
105,2022-02-07,988.6
105,2022-08-05,647.7
105,2021-12-14,114.48
105,2023-03-23,636.0
105,2022-05-21,76.96
105,2022-02-24,693.32
105,2022-04-28,653.25
105,2022-06-01,787.0
105,2022-11-25,101.1
105,2022-02-08,194.63
105,2021-11-17,83.62
105,2023-09-17,532.07
105,2023-06-18,116.71
105,2021-12-14,517.32
105,2023-02-21,515.95
105,2023-11-07,980.17
105,2022-07-09,829.67
105,2023-03-27,675.14
105,2022-01-13,327.88
105,2022-09-29,636.8
105,2023-10-02,546.68
106,2022-08-09,549.22
106,2021-11-27,656.6
106,2023-05-13,959.61
106,2021-12-11,467.36
106,2023-01-22,455.95
106,2022-04-27,121.14
106,2023-06-01,573.03
106,2022-10-31,38.19
106,2021-11-12,436.49
106,2023-06-10,626.46
106,2023-01-09,731.34
106,2022-06-16,625.55
106,2022-06-10,239.16
106,2023-08-09,502.48
106,2022-04-01,82.77
106,2022-12-02,757.84
106,2023-09-01,645.14
106,2023-08-07,164.13
106,2022-09-22,893.33
106,2023-02-08,572.45
106,2023-01-20,161.47
106,2022-05-03,414.7
106,2022-04-24,629.87
106,2022-06-27,205.22
106,2023-01-05,378.5
106,2023-07-06,73.87
106,2022-09-18,669.8
106,2023-04-25,14.24
106,2022-09-26,831.33
106,2022-03-26,426.98
106,2023-01-18,575.03
106,2023-05-07,479.35
106,2022-09-19,829.3
106,2023-06-30,182.95
106,2022-06-27,176.94
106,2022-07-12,210.26
106,2022-09-16,808.58
106,2022-04-07,517.94
106,2022-11-26,144.63
106,2021-11-11,994.35
106,2022-07-14,466.35
106,2021-11-27,805.29
106,2023-10-25,774.69
107,2022-07-15,979.19
107,2022-12-22,500.94
107,2022-02-15,616.66
107,2021-12-01,284.98
107,2022-08-12,660.49
107,2022-06-16,541.07
107,2022-08-18,602.16
107,2022-01-06,488.95
107,2023-09-03,173.24
107,2023-01-08,483.01
107,2023-07-09,157.16
107,2023-01-16,238.46
107,2023-07-09,891.22
107,2023-06-02,569.56
108,2022-10-07,186.15
108,2023-01-05,350.07
108,2023-01-16,815.09
108,2023-01-01,209.48
108,2021-12-12,453.24
108,2022-01-01,938.63
108,2023-07-07,64.83
108,2022-01-03,584.22
108,2023-02-27,291.25
108,2022-05-05,323.53
108,2021-12-13,128.78
108,2023-03-04,331.22
108,2023-03-10,231.35
108,2022-10-27,114.68
108,2023-07-23,471.0
108,2022-10-24,404.5
108,2022-09-15,271.67
108,2022-03-11,107.62
108,2021-11-15,433.22
108,2023-09-02,128.85
108,2022-05-27,88.21
108,2022-01-22,798.85
109,2022-05-14,124.69
109,2022-06-02,175.84
109,2023-03-28,590.82
109,2022-06-17,650.4
109,2023-05-03,209.29
109,2023-10-27,484.53
109,2022-09-29,375.82
109,2023-04-05,22.27
109,2023-02-09,710.66
109,2022-07-08,139.32
109,2023-06-09,210.51
109,2022-10-30,791.69
109,2022-02-28,626.99
109,2021-12-03,521.84
109,2023-05-21,679.26
109,2023-04-21,217.38
109,2023-07-29,33.0
109,2021-11-21,173.59
109,2023-06-18,793.54
109,2022-03-13,800.32
109,2023-03-12,462.53
109,2022-05-11,852.1
109,2023-09-06,352.28
109,2023-09-16,165.22
109,2022-07-04,135.14
109,2022-12-20,737.14
109,2022-12-09,972.95
109,2021-11-18,342.57
109,2022-09-24,981.21
109,2023-02-19,53.69
109,2023-06-02,949.3
109,2023-08-12,670.47
109,2022-05-06,859.48
109,2023-02-05,692.17
109,2023-10-18,474.47
109,2022-04-08,538.86
110,2023-08-24,807.63
110,2022-06-26,431.09
110,2023-02-25,103.31
110,2023-07-29,542.7
110,2022-02-10,878.11
110,2023-05-02,111.8
110,2023-08-28,206.66
110,2023-11-04,418.33
110,2023-04-17,204.99
110,2023-04-16,506.7
110,2023-08-28,532.92
110,2023-07-19,875.67
110,2023-10-14,288.63
110,2023-10-12,794.62
110,2023-07-21,78.33
110,2023-02-09,156.25
110,2023-05-15,151.07
110,2022-06-02,376.77
110,2023-04-03,279.86
110,2022-01-25,857.38
110,2023-05-08,829.25
110,2021-12-28,565.94
110,2023-04-23,228.71
110,2022-05-09,402.03
110,2022-05-02,21.53
110,2022-05-29,801.52
110,2023-03-03,858.5
110,2023-05-29,254.42
110,2022-01-12,532.28
110,2022-05-24,542.86
110,2023-01-11,253.17
110,2022-11-19,498.26
110,2023-07-28,169.98
110,2022-09-26,373.05
110,2022-07-28,103.24
110,2023-09-15,609.72
110,2023-05-06,112.13
110,2022-06-10,532.04
110,2022-05-13,230.54
110,2023-05-26,451.44
110,2022-03-15,678.02
110,2022-08-17,878.76
110,2023-08-28,270.22
110,2022-09-18,341.54
110,2022-03-16,121.27
110,2023-07-17,767.25
111,2022-03-17,790.93
111,2023-10-04,477.12
111,2022-04-03,405.4
111,2022-11-20,440.27
111,2023-11-02,766.08
111,2022-01-03,181.04
111,2022-06-24,112.65
111,2023-06-15,518.96
111,2022-11-16,795.42
111,2022-11-26,314.94
111,2022-02-07,652.22
111,2022-03-21,565.67
111,2022-04-20,225.15
111,2023-10-29,657.7
111,2023-04-03,187.71
111,2022-09-21,152.68
111,2022-10-07,688.16
111,2022-08-23,857.63
111,2021-12-19,603.39
111,2022-06-02,910.93
111,2021-12-26,154.89
111,2022-07-01,31.83
111,2023-10-15,810.24
111,2022-05-13,208.76
111,2022-05-31,669.49
111,2023-03-06,485.11
111,2023-06-13,779.71
111,2023-10-29,645.24
111,2022-02-09,139.89
111,2023-01-19,462.37
111,2022-03-24,493.32
111,2023-05-12,629.53
111,2022-06-20,607.87
111,2022-04-13,252.76
111,2022-07-24,330.75
111,2022-04-18,521.55
111,2022-09-07,499.8
111,2023-02-14,828.04
111,2022-08-14,103.09
111,2021-12-18,851.02
111,2023-04-14,285.92
111,2022-10-07,21.62
111,2023-05-16,146.72
111,2023-06-23,14.15
111,2022-10-08,777.09
112,2023-03-03,688.67
112,2022-11-27,372.9
112,2023-04-04,650.17
112,2023-03-07,51.69
112,2022-07-15,921.54
112,2022-05-31,784.15
112,2022-03-31,915.87
112,2022-02-15,154.96
112,2023-09-14,822.19
112,2023-01-17,915.57
112,2022-12-17,915.8
112,2022-12-23,805.43
112,2022-10-25,848.67
112,2022-07-24,94.16
112,2022-03-16,234.88
112,2023-07-06,56.5
112,2022-12-21,111.15
112,2022-10-12,289.53
112,2022-07-29,45.81
112,2022-09-16,892.51
112,2022-06-17,861.71
112,2023-04-13,381.18
112,2022-11-15,355.71
112,2023-10-09,680.23
112,2022-06-13,587.21
112,2023-02-25,13.9
112,2022-05-15,249.22
112,2021-12-02,252.64
112,2022-10-07,748.48
112,2023-03-21,901.87
112,2022-10-12,328.76
112,2023-01-17,23.5
112,2022-09-19,295.85
112,2023-03-19,784.6
112,2022-09-21,550.44
112,2023-10-28,827.34
112,2022-08-03,600.43
112,2023-03-18,139.57
112,2023-05-22,718.69
112,2022-02-27,311.59
112,2022-05-25,656.46
112,2022-05-28,612.1
113,2023-04-06,64.75
113,2023-09-29,879.68
113,2021-12-08,441.03
113,2022-11-10,105.06
113,2023-03-28,515.27
113,2022-03-01,504.69
113,2023-01-18,230.1
113,2022-04-05,313.47
113,2023-09-15,648.87
113,2023-05-18,122.37
113,2022-11-12,312.5
113,2022-03-20,44.79
113,2023-03-21,661.35
113,2022-05-03,966.5
113,2022-01-07,352.07
113,2022-02-14,186.54
113,2023-05-12,890.35
113,2022-05-17,123.08
113,2023-10-14,370.81
113,2023-03-18,928.82
113,2022-03-04,589.09
113,2023-02-01,508.96
113,2023-05-14,785.32
113,2023-10-28,695.69
113,2022-06-22,315.73
113,2022-10-20,352.79
113,2022-05-06,650.66
113,2023-10-02,671.24
113,2021-11-22,705.58
113,2023-06-30,605.48
113,2022-11-01,710.43
113,2022-02-17,755.68
113,2022-11-11,308.01
114,2021-11-28,310.79
114,2023-06-07,455.9
114,2023-04-23,293.69
114,2022-09-13,530.45
114,2022-03-13,134.82
114,2021-12-18,866.79
114,2023-01-08,552.64
114,2023-03-01,609.21
114,2022-04-28,796.21
114,2022-10-31,735.26
114,2023-04-02,145.29
114,2022-10-10,889.48
114,2022-02-24,286.25
114,2021-12-14,858.25
114,2022-03-18,345.07
114,2023-01-08,57.77
114,2023-03-10,562.52
114,2023-02-08,885.77
114,2022-07-14,104.35
114,2022-12-04,933.31
114,2023-10-06,848.61
114,2022-01-13,473.67
114,2023-03-16,120.59
114,2022-07-13,294.85
114,2022-10-11,794.43
114,2023-04-27,842.46
114,2022-11-23,667.09
114,2022-07-20,360.79
114,2022-12-18,235.56
114,2022-06-23,602.75
114,2023-02-22,481.04
114,2022-08-05,509.81
114,2022-10-22,534.12
114,2022-06-19,862.34
114,2023-04-10,803.54
114,2022-04-22,351.24
115,2022-12-20,92.18
115,2022-03-16,763.66
115,2022-02-27,879.11
115,2022-01-16,130.08
115,2021-12-31,769.0
115,2022-06-04,192.85
115,2022-03-23,769.29
115,2023-05-14,219.4
115,2023-02-28,804.89
115,2023-06-19,994.28
115,2023-06-28,594.97
115,2022-03-11,571.82
115,2022-08-21,330.01
115,2022-07-14,148.29
115,2022-09-03,392.29
115,2022-03-25,595.94
115,2023-09-01,507.43
115,2023-05-19,508.29
115,2022-02-11,988.52
115,2022-04-18,481.31
115,2021-12-04,598.4
115,2022-02-22,623.53
115,2022-01-08,12.39
115,2022-06-03,248.28
115,2023-05-04,293.33
115,2023-03-19,301.7
115,2022-09-19,342.5
115,2023-09-24,101.81
115,2023-03-17,183.9
115,2021-12-15,942.19
115,2022-02-12,377.02
115,2022-07-31,635.0
115,2023-05-04,765.21
115,2023-06-26,391.74
115,2023-01-25,771.67
115,2023-06-12,78.54
115,2023-01-09,291.16
115,2023-10-09,902.94
115,2023-01-25,758.91
115,2023-04-26,776.03
115,2021-12-15,787.68
115,2023-09-21,396.56
116,2023-11-01,936.97
116,2022-10-27,460.04
116,2023-08-07,207.45
116,2022-03-10,239.87
116,2021-11-23,357.25
116,2023-08-27,115.5
116,2022-05-27,617.05
116,2023-05-17,103.04
116,2023-07-02,380.93
116,2022-09-03,887.23
116,2022-09-17,471.7
116,2022-02-11,614.59
116,2022-09-10,969.1
116,2022-07-12,268.24
116,2023-11-01,272.68
116,2022-08-13,412.52
116,2023-11-03,951.13
116,2023-09-23,888.56
116,2023-05-19,901.39
116,2023-08-26,577.2
116,2023-10-09,971.83
116,2022-09-06,168.26
116,2023-02-21,280.71
116,2023-10-18,915.52
116,2022-11-08,287.4
116,2022-11-25,390.41
116,2022-07-07,249.19
117,2023-09-30,336.96
117,2022-01-14,456.49
117,2022-12-12,969.83
117,2022-09-10,385.81
117,2022-04-14,981.7
117,2022-07-19,389.8
117,2023-04-28,660.47
117,2022-08-14,708.73
117,2022-08-17,179.76
117,2023-01-20,168.04
117,2021-12-08,75.84
117,2023-09-07,730.4
117,2022-03-17,742.18
117,2023-07-08,21.83
117,2022-03-10,588.1
117,2022-09-03,954.07
117,2022-03-19,529.86
117,2022-12-26,503.09
117,2023-01-28,711.2
117,2022-09-16,192.98
117,2022-01-02,954.75
117,2022-05-25,789.98
117,2023-05-26,752.85
117,2023-04-25,892.54
117,2021-11-18,846.97
117,2023-08-12,592.96
117,2023-02-11,370.48
118,2022-07-23,740.88
118,2022-12-25,990.82
118,2022-10-27,268.1
118,2022-08-05,753.96
118,2022-06-08,398.86
118,2023-07-22,256.28
118,2022-07-12,954.42
118,2022-02-26,806.62
118,2022-06-19,668.7
118,2023-09-25,520.18
118,2022-02-04,548.31
118,2023-03-15,328.84
118,2022-02-12,741.74
118,2023-02-08,59.16
118,2022-02-20,786.95
118,2022-02-24,696.24
118,2022-02-02,162.67
118,2023-06-10,287.89
118,2023-08-06,968.28
118,2021-11-16,225.3
118,2022-01-20,199.47
118,2023-09-15,859.22
118,2022-08-23,997.24
118,2021-12-18,801.8
118,2021-12-17,146.74
118,2023-04-30,302.09
118,2021-12-23,235.56
118,2021-12-27,470.09
118,2022-02-06,84.08
118,2023-02-20,883.5
118,2021-12-02,634.98
118,2023-01-05,781.84
118,2023-08-03,401.74
118,2022-02-21,260.05
118,2023-05-18,295.36
118,2021-11-30,699.64
118,2023-08-26,129.03
118,2023-04-18,899.62
118,2022-07-15,189.17
118,2022-06-13,934.36
118,2022-12-19,55.25
118,2023-11-02,327.56
118,2023-10-23,23.83
118,2023-04-29,202.21
118,2023-01-06,145.46
118,2023-07-20,529.99
118,2022-03-24,516.2
118,2021-12-07,711.54
118,2022-04-29,545.3
119,2023-09-02,816.25
119,2023-01-22,355.31
119,2023-04-23,255.23
119,2023-05-24,339.93
119,2023-02-03,675.38
120,2022-09-10,371.66
120,2022-10-18,65.64
120,2022-06-12,892.24
120,2022-05-25,698.63
120,2022-04-07,559.98
120,2022-10-19,70.91
120,2023-02-01,401.5
120,2023-01-26,10.05
120,2022-07-10,726.93
120,2023-04-18,646.06
120,2023-07-10,277.7
120,2022-09-22,755.13
120,2023-06-22,598.9
120,2022-03-27,804.94
120,2022-08-03,275.34
121,2023-06-17,536.17
121,2021-12-27,166.15
121,2023-11-03,530.44
121,2022-09-03,404.18
121,2022-09-15,675.9
121,2022-05-13,904.76
121,2022-07-04,92.63
121,2021-12-30,334.5
121,2023-10-25,933.91
121,2021-11-26,258.1
121,2023-04-13,127.17
121,2022-07-07,511.61
121,2023-05-31,68.36
121,2022-03-26,49.66
121,2023-02-15,297.32
121,2023-01-14,606.82
121,2022-07-06,540.29
121,2022-09-25,633.65
121,2023-03-09,602.74
121,2023-05-01,326.05
121,2023-02-13,669.25
121,2023-04-07,67.54
121,2022-04-11,641.94
121,2023-08-21,901.3
121,2023-09-20,297.77
121,2023-03-15,815.48
122,2021-12-21,836.64
122,2022-11-19,897.91
122,2022-12-10,977.65
122,2022-05-25,424.47
122,2023-08-19,946.4
122,2022-12-08,791.59
122,2023-09-23,512.1
122,2022-11-09,810.89
122,2022-07-07,710.26
122,2023-08-17,986.07
122,2022-12-31,148.82
122,2023-05-31,554.59
122,2021-12-16,415.19
122,2023-04-23,147.89
122,2022-05-05,511.07
122,2021-12-18,881.95
122,2022-12-17,978.87
122,2022-07-10,950.19
122,2022-05-18,365.81
123,2022-12-26,71.1
123,2023-05-30,165.09
123,2021-11-18,265.96
123,2023-09-06,120.49
123,2023-08-16,862.61
123,2022-07-12,654.63
123,2023-06-15,879.85
123,2022-10-15,223.38
123,2022-01-22,839.8
123,2022-01-24,317.41
123,2023-03-17,493.97
123,2023-06-18,387.98
123,2023-09-08,480.48
123,2022-11-01,778.6
123,2023-06-08,790.68
123,2022-11-24,910.04
123,2022-11-20,870.24
123,2023-11-08,64.41
123,2023-07-13,172.59
123,2023-03-29,375.32
123,2023-08-11,22.08
123,2022-09-20,214.54
123,2022-03-03,265.1
123,2023-08-22,948.34
123,2022-02-08,219.27
123,2022-07-15,379.37
123,2023-03-05,23.0
123,2022-09-25,464.94
123,2023-09-21,863.14
123,2022-01-04,444.65
123,2022-09-16,972.01
123,2022-04-04,976.73
123,2021-12-01,186.47
123,2023-03-16,68.63
123,2022-11-20,567.89
123,2023-05-16,632.89
123,2023-09-03,591.66
123,2023-11-01,972.55
123,2021-12-17,18.06
123,2022-07-07,591.5
123,2022-11-09,656.43
123,2022-05-20,856.95
123,2023-01-25,745.81
123,2023-09-11,604.71
123,2023-07-18,46.76
123,2022-10-13,957.18
123,2022-08-06,302.76
124,2021-11-13,796.25
124,2021-12-11,223.4
124,2021-11-26,655.37
124,2022-01-30,889.69
124,2023-08-16,688.55
124,2022-09-30,743.3
124,2023-06-17,965.96
124,2023-05-05,347.86
124,2022-04-14,712.49
124,2023-05-07,759.14
124,2022-01-27,907.51
124,2022-01-22,179.85
124,2023-02-21,494.54
124,2023-07-05,415.87
124,2023-01-11,608.13
124,2023-02-27,966.5
124,2023-06-13,347.17
124,2022-02-24,414.55
124,2023-07-27,751.74
124,2023-09-18,652.98
124,2022-12-10,437.28
124,2022-06-18,300.22
124,2023-08-12,600.01
124,2022-09-25,504.88
124,2023-07-21,367.06
124,2022-02-13,451.86
124,2022-04-17,976.92
124,2023-01-18,550.31
124,2023-08-18,277.46
124,2022-05-07,380.08
124,2022-09-02,303.84
124,2023-10-21,513.94
124,2022-04-12,952.35
125,2022-11-06,965.46
125,2022-08-09,472.47
125,2023-01-08,546.28
125,2022-04-02,954.68
125,2022-04-21,212.41
125,2023-04-01,754.69
125,2022-06-19,372.74
125,2022-10-17,459.08
125,2022-01-29,501.21
125,2023-09-04,629.54
125,2022-04-03,286.28
126,2023-07-15,894.55
126,2022-05-21,243.74
126,2023-11-10,744.86
126,2022-12-22,429.14
126,2022-02-13,398.63
126,2022-11-09,806.77
126,2022-04-25,385.59
126,2022-11-13,631.56
126,2023-05-18,160.41
126,2022-10-30,958.41
126,2022-06-22,579.39
126,2023-04-09,139.94
126,2022-08-20,111.39
126,2022-04-22,11.8
126,2023-07-29,811.14
126,2023-06-21,104.01
126,2022-09-05,646.75
126,2022-04-06,19.94
126,2022-05-20,628.53
126,2023-05-04,348.89
126,2021-12-17,578.24
126,2022-05-19,452.43
126,2023-04-01,371.98
126,2022-09-23,307.61
126,2022-09-10,949.72
126,2022-12-27,309.1
126,2022-06-04,792.84
126,2023-01-18,992.24
126,2021-12-25,437.98
126,2022-05-24,394.03
126,2022-05-23,530.98
126,2023-01-04,135.57
126,2023-06-15,950.72
126,2022-07-17,763.35
126,2023-09-26,692.71
126,2023-01-07,225.54
126,2023-03-02,166.49
126,2022-08-30,247.13
126,2023-09-23,185.67
126,2021-11-11,656.1
126,2022-11-25,572.09
126,2023-06-28,996.83
126,2022-02-11,283.04
126,2023-05-05,597.45
126,2022-10-28,459.94
126,2023-02-28,267.86
127,2023-04-05,343.94
127,2022-07-25,784.84
127,2022-07-16,487.23
127,2023-02-09,43.79
127,2023-09-07,586.72
127,2023-11-08,322.3
127,2022-06-03,657.59
127,2022-10-19,832.28
127,2022-05-19,765.35
127,2022-07-28,452.85
127,2022-01-11,492.22
127,2022-11-11,46.72
127,2023-07-23,324.48
128,2022-10-23,123.54
128,2023-06-02,306.06
128,2022-06-02,524.65
128,2022-04-02,145.69
128,2021-12-14,472.15
128,2022-12-09,772.31
128,2022-10-27,509.33
128,2022-07-30,355.82
128,2021-12-03,675.01
128,2021-11-11,386.68
128,2022-08-09,558.42
128,2022-03-28,161.04
128,2021-12-24,245.12
128,2022-10-30,298.84
128,2022-02-03,700.85
128,2023-01-05,948.43
128,2022-02-06,573.16
128,2021-11-29,33.7
128,2022-02-26,512.42
128,2022-10-10,792.01
128,2021-11-17,878.46
128,2021-12-08,536.79
128,2023-07-28,401.73
128,2023-09-30,462.47
128,2022-02-18,567.06
128,2023-03-13,203.0
128,2022-05-22,575.24
128,2021-11-23,850.26
128,2023-08-25,119.37
128,2023-01-28,491.91
128,2023-09-03,18.38
128,2022-09-09,861.52
128,2023-10-10,964.84
128,2022-10-01,100.18
128,2022-02-07,626.74
128,2022-06-15,154.87
128,2021-11-28,367.7
128,2023-04-28,886.44
128,2023-04-26,798.0
128,2023-05-17,869.46
128,2022-08-26,175.14
128,2023-04-26,380.74
128,2023-08-08,639.38
129,2022-07-17,242.52
129,2022-11-02,184.78
129,2022-06-26,622.85
129,2022-04-08,864.93
129,2022-05-11,412.96
129,2023-09-12,755.68
129,2023-05-19,841.94
129,2023-04-18,381.18
129,2022-11-09,918.0
129,2023-03-06,189.32
129,2022-12-21,717.77
129,2022-03-15,360.69
129,2022-02-12,184.16
129,2022-09-20,537.29
129,2022-01-27,683.51
129,2023-06-04,377.66
129,2022-07-31,357.89
129,2022-08-07,309.63
129,2022-01-27,555.99
129,2023-01-29,334.12
129,2023-10-13,986.07
129,2023-05-19,103.24
129,2022-04-10,987.12
129,2021-12-30,614.8
129,2022-07-21,707.96
129,2023-09-07,595.56
129,2022-02-10,626.79
130,2022-09-27,888.98
130,2023-06-13,33.65
130,2022-02-06,449.52
130,2022-10-26,430.65
130,2022-06-25,27.08
130,2021-12-26,134.1
130,2022-06-14,146.07
130,2021-12-16,32.18
130,2022-07-29,451.0
130,2022-01-08,621.36
130,2023-08-20,767.06
130,2022-10-18,216.03
130,2023-06-04,717.45
130,2022-02-13,720.11
130,2023-09-22,242.12
130,2022-03-02,566.56
130,2022-04-03,217.59
130,2022-11-18,250.69
131,2022-02-11,898.07
131,2023-07-24,164.04
131,2022-01-20,894.71
131,2023-04-07,870.11
131,2022-03-11,401.05
131,2022-01-03,829.07
131,2023-09-13,796.54
131,2023-03-30,418.61
131,2022-02-07,166.76
131,2022-10-08,158.07
131,2023-03-04,682.27
131,2023-02-09,624.46
131,2023-06-19,379.47
131,2022-09-28,306.25
131,2023-11-10,488.5
131,2023-02-19,482.93
131,2023-03-21,116.48
131,2023-04-04,848.82
131,2023-01-06,983.73
131,2023-04-01,478.0
131,2022-07-09,49.29
131,2022-06-18,764.79
131,2022-01-27,294.15
131,2022-06-21,958.06
131,2022-12-25,114.13
131,2022-06-29,145.29
131,2022-05-08,886.0
131,2023-04-09,181.69
131,2022-11-03,263.29
131,2022-08-21,520.9
131,2022-04-16,578.52
131,2022-03-18,797.79
131,2022-09-13,61.23
131,2022-10-07,36.33
131,2022-01-26,808.59
131,2023-10-22,960.06
131,2022-11-08,158.49
131,2022-11-09,328.6
131,2022-04-28,711.59
131,2023-03-25,919.82
132,2022-03-27,780.45
132,2023-01-23,957.92
132,2023-06-19,210.68
132,2022-09-05,454.46
132,2021-11-22,125.95
132,2023-07-09,229.26
132,2022-10-07,443.4
132,2022-07-18,357.39
132,2021-12-27,376.01
132,2022-04-24,589.16
132,2023-01-31,370.21
132,2023-07-07,449.79
132,2022-09-22,230.31
132,2023-04-19,131.25
132,2022-12-18,699.16
132,2022-07-03,830.69
132,2022-01-12,531.71
132,2023-05-31,764.62
132,2023-03-09,249.58
132,2022-09-18,219.52
133,2022-08-02,262.02
133,2023-06-04,545.8
133,2022-05-21,142.05
133,2022-07-19,165.16
133,2022-12-28,562.96
133,2023-04-06,816.56
133,2022-02-20,85.04
133,2023-05-14,582.82
133,2022-10-01,497.74
133,2023-07-19,370.3
133,2023-04-20,847.68
133,2023-04-08,82.3
134,2022-11-09,926.7
134,2022-05-27,912.72
134,2023-05-29,163.89
134,2023-04-26,736.31
134,2023-03-06,692.97
134,2022-05-17,887.27
134,2023-08-26,946.39
134,2022-07-05,498.18
134,2022-01-21,562.4
134,2022-02-08,944.32
134,2023-06-03,973.46
134,2023-08-26,484.86
134,2022-10-05,61.54
134,2022-03-21,648.39
134,2023-08-11,46.45
134,2022-09-06,976.47
134,2023-08-28,588.0
134,2023-01-31,919.61
134,2023-05-14,142.25
134,2021-11-19,248.57
134,2022-05-19,163.77
134,2022-05-20,607.47
134,2023-01-21,338.9
134,2022-11-01,248.89
134,2023-05-21,355.26
134,2022-04-17,761.03
134,2023-01-04,709.55
134,2023-03-09,413.65
134,2023-04-03,369.63
135,2022-05-26,218.19
135,2023-05-29,202.36
135,2023-07-06,819.62
135,2023-06-16,846.01
135,2022-07-30,952.72
135,2023-03-30,116.07
135,2022-01-24,631.64
135,2023-04-21,642.99
135,2023-09-22,175.81
135,2023-06-12,508.43
135,2022-12-28,591.86
135,2021-11-16,212.0
135,2022-01-21,28.77
135,2022-11-24,356.52
135,2022-04-13,67.57
135,2021-12-06,492.49
135,2022-01-28,480.94
135,2023-04-06,459.09
135,2022-04-14,850.94
135,2023-10-28,718.23
135,2023-06-15,680.74
135,2022-03-05,777.07
135,2022-10-14,957.75
135,2022-03-07,818.62
135,2023-01-24,900.11
135,2023-08-23,257.1
135,2022-01-02,679.4
136,2023-07-13,38.51
136,2022-06-03,940.47
136,2022-12-22,387.61
136,2023-05-18,807.44
136,2022-04-28,959.75
136,2022-04-29,238.7
136,2022-05-18,612.86
136,2022-07-05,31.1
136,2022-03-22,211.8
136,2021-12-09,627.75
136,2022-11-03,180.56
136,2023-05-11,865.71
136,2023-01-07,321.3
136,2023-02-02,379.62
136,2023-01-07,250.95
136,2023-04-17,347.18
136,2023-03-21,686.77
136,2022-04-26,365.41
136,2023-03-16,505.78
136,2023-06-14,564.51
136,2022-06-28,567.04
136,2022-04-12,359.23
136,2023-07-04,386.01
136,2022-07-20,506.09
136,2022-03-07,625.11
136,2022-06-26,589.59
136,2022-01-20,47.86
136,2022-10-17,905.68
136,2022-08-02,654.29
136,2021-11-10,505.43
136,2021-11-17,884.26
136,2022-06-27,77.36
137,2023-08-06,570.97
137,2022-01-15,830.15
